Generation,Species 0,Species 1,Species 2
3065,0.49578046699465017,0.6461979021035718,7.044027232874411
3066,0.4957233441554504,0.6453952605604725,7.037487044135598
3067,0.49566651909882115,0.6445937818682798,7.030952459818704
3068,0.4956099914553466,0.6437934640414503,7.02442347632705
3069,0.4955537608564908,0.6429943050983571,7.017900090062904
3070,0.49549782693459526,0.6421963030612804,7.011382297427492
3071,0.4954421893228773,0.6413994559563995,7.004870094821012
3072,0.4953868476554275,0.6406037618137838,6.998363478642648
3073,0.4953318015672078,0.6398092186673845,6.991862445290579
3074,0.4952770506940492,0.6390158245550264,6.985366991161994
3075,0.49522259467264973,0.6382235775183989,6.978877112653103
3076,0.49516843314057246,0.6374324756030477,6.972392806159147
3077,0.49511456573624324,0.6366425168583666,6.965914068074414
3078,0.49506099209894855,0.6358536993375886,6.959440894792252
3079,0.4950077118688337,0.6350660210977779,6.9529732827050745
3080,0.4949547246869004,0.6342794801998214,6.94651122820438
3081,0.49490203019500484,0.6334940747084202,6.940054727680757
3082,0.49484962803585564,0.6327098026920814,6.933603777523903
3083,0.49479751785301174,0.6319266622231098,6.927158374122631
3084,0.4947456992908803,0.6311446513775992,6.920718513864884
3085,0.49469417199471477,0.630363768235425,6.914284193137745
3086,0.4946429356106127,0.6295840108802346,6.907855408327453
3087,0.49459198978551366,0.6288053773994406,6.901432155819409
3088,0.49454133416719737,0.6280278658842114,6.895014431998189
3089,0.49449096840428164,0.6272514744294636,6.8886022332475605
3090,0.4944408921462202,0.6264762011338535,6.882195555950489
3091,0.49439110504330086,0.6257020440997694,6.87579439648915
3092,0.4943416067466432,0.6249290014333226,6.869398751244945
3093,0.4942923969081969,0.6241570712443405,6.863008616598508
3094,0.4942434751807395,0.6233862516463571,6.856623988929718
3095,0.49419484121787466,0.622616540756606,6.8502448646177125
3096,0.49414649467402977,0.6218479366960116,6.843871240040897
3097,0.49409843520445434,0.6210804375891813,6.837503111576957
3098,0.4940506624652178,0.6203140415643978,6.83114047560287
3099,0.4940031761132075,0.6195487467536106,6.824783328494915
3100,0.49395597580612693,0.6187845512924279,6.818431666628685
3101,0.4939090612024936,0.6180214533201092,6.8120854863790985
3102,0.4938624319616372,0.6172594509795567,6.805744784120411
3103,0.49381608774369734,0.616498542417308,6.799409556226223
3104,0.49377002820962207,0.6157387257835275,6.793079799069495
3105,0.4937242530211655,0.614979999231999,6.786755509022556
3106,0.4936787618408862,0.6142223609201174,6.7804366824571165
3107,0.493633554332145,0.6134658090088813,6.774123315744278
3108,0.49358863015910326,0.6127103416628846,6.767815405254545
3109,0.49354398898672075,0.6119559570503093,6.761512947357834
3110,0.493499630480754,0.6112026533429168,6.755215938423486
3111,0.4934555543077541,0.610450428716041,6.748924374820278
3112,0.49341176013506494,0.6096992813485801,6.7426382529164295
3113,0.4933682476308213,0.6089492094229887,6.736357569079622
3114,0.49332501646394705,0.6082002111252705,6.730082319676999
3115,0.49328206630415294,0.6074522846449698,6.7238125010751855
3116,0.4932393968219351,0.6067054281751648,6.717548109640293
3117,0.493197007688573,0.6059596399124592,6.711289141737933
3118,0.49315489857612743,0.6052149180569745,6.7050355937332276
3119,0.49311306915743885,0.6044712608123428,6.6987874619908165
3120,0.49307151910612534,0.6037286663856989,6.692544742874872
3121,0.49303024809658097,0.6029871329876725,6.686307432749106
3122,0.49298925580397374,0.602246658832381,6.680075527976785
3123,0.4929485419042437,0.6015072421374217,6.673849024920736
3124,0.49290810607410135,0.6007688811238638,6.667627919943358
3125,0.4928679479910256,0.6000315740162421,6.661412209406634
3126,0.4928280673332621,0.5992953190425478,6.655201889672136
3127,0.4927884637798211,0.5985601144342224,6.648996957101045
3128,0.4927491370104759,0.5978259584261493,6.642797408054152
3129,0.492710086705761,0.5970928492566469,6.636603238891872
3130,0.4926713125469702,0.5963607851674606,6.630414445974254
3131,0.49263281421615496,0.595629764403756,6.624231025660992
3132,0.4925945913961223,0.594899785214111,6.618052974311433
3133,0.49255664377043334,0.5941708458505083,6.611880288284587
3134,0.4925189710234011,0.5934429445683284,6.605712963939139
3135,0.49248157284008914,0.5927160796263419,6.599550997633458
